Species,Treatment,Plot,LTE,Col,Day,Month,Year,Collection,Sequence,Location,Date,deacc.days,LTEOutliers,YearOutliers
RHGR,6.75,8,-12.70,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,1,
RHGR,6.75,8,-12.50,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,1,
RHGR,6.75,16,-12.41,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,1,
RHGR,6.75,8,-12.32,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,1,
RHGR,6.75,16,-12.04,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,1,
RHGR,6.75,8,-11.77,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,1,
RHGR,6.75,8,-11.75,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,1,
RHGR,6.75,8,-11.47,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,1,
RHGR,6.75,8,-11.28,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,1,
RHGR,6.75,16,-11.05,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,1,
RHGR,6.75,8,-10.95,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,1,
RHGR,6.75,16,-10.88,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,1,
RHGR,6.75,8,-10.03,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,1,
RHGR,6.75,16,-9.85,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,1,
RHGR,6.75,8,-9.45,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,1,
RHGR,6.75,8,-9.14,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,1,
RHGR,6.75,16,-9.07,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,1,
RHGR,6.75,8,-8.81,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,1,
RHGR,6.75,16,-8.30,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,1,
RHGR,6.75,8,-7.56,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,1,
RHGR,6.75,16,-7.45,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,1,
RHGR,6.75,16,-22.28,250309SPRDM,9,3,25,SPRDM,DM,SPR,3/9/25,8,1,
RHGR,6.75,16,-19.51,250309SPRDM,9,3,25,SPRDM,DM,SPR,3/9/25,8,1,
RHGR,6.75,16,-19.48,250309SPRDM,9,3,25,SPRDM,DM,SPR,3/9/25,8,1,
RHGR,6.75,16,-19.11,250309SPRDM,9,3,25,SPRDM,DM,SPR,3/9/25,8,1,
RHGR,6.75,16,-18.33,250309SPRDM,9,3,25,SPRDM,DM,SPR,3/9/25,8,1,
RHGR,6.75,8,-17.57,250309SPRDM,9,3,25,SPRDM,DM,SPR,3/9/25,8,1,
RHGR,6.75,16,-17.37,250309SPRDM,9,3,25,SPRDM,DM,SPR,3/9/25,8,1,
RHGR,6.75,16,-17.35,250309SPRDM,9,3,25,SPRDM,DM,SPR,3/9/25,8,1,
RHGR,6.75,16,-17.20,250309SPRDM,9,3,25,SPRDM,DM,SPR,3/9/25,8,1,
RHGR,6.75,16,-17.17,250309SPRDM,9,3,25,SPRDM,DM,SPR,3/9/25,8,1,
RHGR,6.75,16,-17.00,250309SPRDM,9,3,25,SPRDM,DM,SPR,3/9/25,8,1,
RHGR,6.75,16,-16.85,250309SPRDM,9,3,25,SPRDM,DM,SPR,3/9/25,8,1,
RHGR,6.75,16,-16.65,250309SPRDM,9,3,25,SPRDM,DM,SPR,3/9/25,8,1,
RHGR,6.75,16,-16.62,250309SPRDM,9,3,25,SPRDM,DM,SPR,3/9/25,8,1,
RHGR,6.75,16,-16.40,250309SPRDM,9,3,25,SPRDM,DM,SPR,3/9/25,8,1,
RHGR,6.75,8,-16.23,250309SPRDM,9,3,25,SPRDM,DM,SPR,3/9/25,8,1,
RHGR,6.75,16,-16.17,250309SPRDM,9,3,25,SPRDM,DM,SPR,3/9/25,8,1,
RHGR,6.75,16,-16.15,250309SPRDM,9,3,25,SPRDM,DM,SPR,3/9/25,8,1,
RHGR,6.75,16,-15.95,250309SPRDM,9,3,25,SPRDM,DM,SPR,3/9/25,8,1,
RHGR,6.75,8,-15.83,250309SPRDM,9,3,25,SPRDM,DM,SPR,3/9/25,8,1,
RHGR,6.75,8,-15.56,250309SPRDM,9,3,25,SPRDM,DM,SPR,3/9/25,8,1,
RHGR,6.75,8,-15.53,250309SPRDM,9,3,25,SPRDM,DM,SPR,3/9/25,8,1,
RHGR,6.75,16,-15.37,250309SPRDM,9,3,25,SPRDM,DM,SPR,3/9/25,8,1,
RHGR,6.75,8,-15.16,250309SPRDM,9,3,25,SPRDM,DM,SPR,3/9/25,8,1,
RHGR,6.75,16,-15.15,250309SPRDM,9,3,25,SPRDM,DM,SPR,3/9/25,8,1,
RHGR,6.75,16,-15.12,250309SPRDM,9,3,25,SPRDM,DM,SPR,3/9/25,8,1,
RHGR,6.75,8,-14.62,250309SPRDM,9,3,25,SPRDM,DM,SPR,3/9/25,8,1,
RHGR,6.75,8,-14.18,250309SPRDM,9,3,25,SPRDM,DM,SPR,3/9/25,8,1,
RHGR,6.75,16,-14.02,250309SPRDM,9,3,25,SPRDM,DM,SPR,3/9/25,8,1,
RHGR,6.75,8,-13.83,250309SPRDM,9,3,25,SPRDM,DM,SPR,3/9/25,8,1,
RHGR,6.75,8,-13.37,250309SPRDM,9,3,25,SPRDM,DM,SPR,3/9/25,8,1,
RHGR,6.75,8,-13.12,250309SPRDM,9,3,25,SPRDM,DM,SPR,3/9/25,8,1,
RHGR,6.75,8,-12.83,250309SPRDM,9,3,25,SPRDM,DM,SPR,3/9/25,8,1,
RHGR,6.75,8,-12.80,250309SPRDM,9,3,25,SPRDM,DM,SPR,3/9/25,8,1,
RHGR,6.75,8,-12.39,250309SPRDM,9,3,25,SPRDM,DM,SPR,3/9/25,8,1,
RHGR,6.75,8,-12.13,250309SPRDM,9,3,25,SPRDM,DM,SPR,3/9/25,8,1,
RHGR,6.75,8,-11.74,250309SPRDM,9,3,25,SPRDM,DM,SPR,3/9/25,8,1,
RHGR,6.75,16,-11.52,250309SPRDM,9,3,25,SPRDM,DM,SPR,3/9/25,8,1,
RHGR,6.75,8,-11.40,250309SPRDM,9,3,25,SPRDM,DM,SPR,3/9/25,8,1,
RHGR,6.75,8,-11.06,250309SPRDM,9,3,25,SPRDM,DM,SPR,3/9/25,8,1,
RHGR,6.75,8,-9.69,250309SPRDM,9,3,25,SPRDM,DM,SPR,3/9/25,8,1,
RHGR,6.75,8,-9.06,250309SPRDM,9,3,25,SPRDM,DM,SPR,3/9/25,8,1,
RHGR,6.75,8,-8.29,250309SPRDM,9,3,25,SPRDM,DM,SPR,3/9/25,8,1,
RHGR,6.75,8,-8.05,250309SPRDM,9,3,25,SPRDM,DM,SPR,3/9/25,8,1,
RHGR,6.75,8,-7.60,250309SPRDM,9,3,25,SPRDM,DM,SPR,3/9/25,8,1,
RHGR,6.75,8,-6.90,250309SPRDM,9,3,25,SPRDM,DM,SPR,3/9/25,8,1,
RHGR,6.75,8,-6.43,250309SPRDM,9,3,25,SPRDM,DM,SPR,3/9/25,8,1,
RHGR,6.75,16,-22.70,250312SPRDM,12,3,25,SPRDM,DM,SPR,3/12/25,11,1,
RHGR,6.75,16,-22.68,250312SPRDM,12,3,25,SPRDM,DM,SPR,3/12/25,11,1,
RHGR,6.75,16,-20.77,250312SPRDM,12,3,25,SPRDM,DM,SPR,3/12/25,11,1,
RHGR,6.75,16,-19.96,250312SPRDM,12,3,25,SPRDM,DM,SPR,3/12/25,11,1,
RHGR,6.75,16,-19.39,250312SPRDM,12,3,25,SPRDM,DM,SPR,3/12/25,11,1,
RHGR,6.75,16,-19.17,250312SPRDM,12,3,25,SPRDM,DM,SPR,3/12/25,11,1,
RHGR,6.75,16,-18.01,250312SPRDM,12,3,25,SPRDM,DM,SPR,3/12/25,11,1,
RHGR,6.75,16,-17.16,250312SPRDM,12,3,25,SPRDM,DM,SPR,3/12/25,11,1,
RHGR,6.75,16,-16.97,250312SPRDM,12,3,25,SPRDM,DM,SPR,3/12/25,11,1,
RHGR,6.75,16,-16.75,250312SPRDM,12,3,25,SPRDM,DM,SPR,3/12/25,11,1,
RHGR,6.75,16,-16.28,250312SPRDM,12,3,25,SPRDM,DM,SPR,3/12/25,11,1,
RHGR,6.75,16,-16.03,250312SPRDM,12,3,25,SPRDM,DM,SPR,3/12/25,11,1,
RHGR,6.75,16,-16.01,250312SPRDM,12,3,25,SPRDM,DM,SPR,3/12/25,11,1,
RHGR,6.75,16,-15.81,250312SPRDM,12,3,25,SPRDM,DM,SPR,3/12/25,11,1,
RHGR,6.75,16,-15.54,250312SPRDM,12,3,25,SPRDM,DM,SPR,3/12/25,11,1,
RHGR,6.75,8,-15.45,250312SPRDM,12,3,25,SPRDM,DM,SPR,3/12/25,11,1,
RHGR,6.75,16,-15.32,250312SPRDM,12,3,25,SPRDM,DM,SPR,3/12/25,11,1,
RHGR,6.75,16,-14.95,250312SPRDM,12,3,25,SPRDM,DM,SPR,3/12/25,11,1,
RHGR,6.75,8,-14.88,250312SPRDM,12,3,25,SPRDM,DM,SPR,3/12/25,11,1,
RHGR,6.75,8,-14.86,250312SPRDM,12,3,25,SPRDM,DM,SPR,3/12/25,11,1,
RHGR,6.75,8,-14.66,250312SPRDM,12,3,25,SPRDM,DM,SPR,3/12/25,11,1,
RHGR,6.75,8,-14.46,250312SPRDM,12,3,25,SPRDM,DM,SPR,3/12/25,11,1,
RHGR,6.75,16,-14.41,250312SPRDM,12,3,25,SPRDM,DM,SPR,3/12/25,11,1,
RHGR,6.75,16,-14.39,250312SPRDM,12,3,25,SPRDM,DM,SPR,3/12/25,11,1,
RHGR,6.75,8,-14.22,250312SPRDM,12,3,25,SPRDM,DM,SPR,3/12/25,11,1,
RHGR,6.75,8,-13.92,250312SPRDM,12,3,25,SPRDM,DM,SPR,3/12/25,11,1,
RHGR,6.75,8,-13.89,250312SPRDM,12,3,25,SPRDM,DM,SPR,3/12/25,11,1,
RHGR,6.75,8,-13.38,250312SPRDM,12,3,25,SPRDM,DM,SPR,3/12/25,11,1,
RHGR,6.75,16,-13.24,250312SPRDM,12,3,25,SPRDM,DM,SPR,3/12/25,11,1,
RHGR,6.75,16,-13.04,250312SPRDM,12,3,25,SPRDM,DM,SPR,3/12/25,11,1,
RHGR,6.75,16,-13.02,250312SPRDM,12,3,25,SPRDM,DM,SPR,3/12/25,11,1,
RHGR,6.75,8,-12.99,250312SPRDM,12,3,25,SPRDM,DM,SPR,3/12/25,11,1,
RHGR,6.75,16,-12.82,250312SPRDM,12,3,25,SPRDM,DM,SPR,3/12/25,11,1,
RHGR,6.75,8,-12.58,250312SPRDM,12,3,25,SPRDM,DM,SPR,3/12/25,11,1,
RHGR,6.75,8,-12.23,250312SPRDM,12,3,25,SPRDM,DM,SPR,3/12/25,11,1,
RHGR,6.75,8,-12.06,250312SPRDM,12,3,25,SPRDM,DM,SPR,3/12/25,11,1,
RHGR,6.75,8,-11.85,250312SPRDM,12,3,25,SPRDM,DM,SPR,3/12/25,11,1,
RHGR,6.75,8,-11.36,250312SPRDM,12,3,25,SPRDM,DM,SPR,3/12/25,11,1,
RHGR,6.75,8,-11.00,250312SPRDM,12,3,25,SPRDM,DM,SPR,3/12/25,11,1,
RHGR,6.75,8,-10.86,250312SPRDM,12,3,25,SPRDM,DM,SPR,3/12/25,11,1,
RHGR,6.75,8,-10.52,250312SPRDM,12,3,25,SPRDM,DM,SPR,3/12/25,11,1,
RHGR,6.75,16,-10.35,250312SPRDM,12,3,25,SPRDM,DM,SPR,3/12/25,11,1,
RHGR,6.75,16,-9.02,250312SPRDM,12,3,25,SPRDM,DM,SPR,3/12/25,11,1,
RHGR,6.75,16,-8.58,250312SPRDM,12,3,25,SPRDM,DM,SPR,3/12/25,11,1,
RHGR,6.75,16,-19.52,250315SPRDM,15,3,25,SPRDM,DM,SPR,3/15/25,14,1,
RHGR,6.75,16,-19.49,250315SPRDM,15,3,25,SPRDM,DM,SPR,3/15/25,14,1,
RHGR,6.75,16,-18.35,250315SPRDM,15,3,25,SPRDM,DM,SPR,3/15/25,14,1,
RHGR,6.75,16,-17.04,250315SPRDM,15,3,25,SPRDM,DM,SPR,3/15/25,14,1,
RHGR,6.75,16,-16.12,250315SPRDM,15,3,25,SPRDM,DM,SPR,3/15/25,14,1,
RHGR,6.75,16,-15.42,250315SPRDM,15,3,25,SPRDM,DM,SPR,3/15/25,14,1,
RHGR,6.75,16,-14.00,250315SPRDM,15,3,25,SPRDM,DM,SPR,3/15/25,14,1,
RHGR,6.75,8,-13.08,250315SPRDM,15,3,25,SPRDM,DM,SPR,3/15/25,14,1,
RHGR,6.75,8,-12.80,250315SPRDM,15,3,25,SPRDM,DM,SPR,3/15/25,14,1,
RHGR,6.75,8,-12.51,250315SPRDM,15,3,25,SPRDM,DM,SPR,3/15/25,14,1,
RHGR,6.75,8,-12.49,250315SPRDM,15,3,25,SPRDM,DM,SPR,3/15/25,14,1,
RHGR,6.75,8,-12.30,250315SPRDM,15,3,25,SPRDM,DM,SPR,3/15/25,14,1,
RHGR,6.75,16,-12.11,250315SPRDM,15,3,25,SPRDM,DM,SPR,3/15/25,14,1,
RHGR,6.75,8,-12.11,250315SPRDM,15,3,25,SPRDM,DM,SPR,3/15/25,14,1,
RHGR,6.75,8,-11.87,250315SPRDM,15,3,25,SPRDM,DM,SPR,3/15/25,14,1,
RHGR,6.75,8,-11.56,250315SPRDM,15,3,25,SPRDM,DM,SPR,3/15/25,14,1,
RHGR,6.75,16,-11.42,250315SPRDM,15,3,25,SPRDM,DM,SPR,3/15/25,14,1,
RHGR,6.75,8,-11.42,250315SPRDM,15,3,25,SPRDM,DM,SPR,3/15/25,14,1,
RHGR,6.75,8,-11.08,250315SPRDM,15,3,25,SPRDM,DM,SPR,3/15/25,14,1,
RHGR,6.75,8,-10.84,250315SPRDM,15,3,25,SPRDM,DM,SPR,3/15/25,14,1,
RHGR,6.75,8,-10.82,250315SPRDM,15,3,25,SPRDM,DM,SPR,3/15/25,14,1,
RHGR,6.75,8,-10.65,250315SPRDM,15,3,25,SPRDM,DM,SPR,3/15/25,14,1,
RHGR,6.75,16,-10.51,250315SPRDM,15,3,25,SPRDM,DM,SPR,3/15/25,14,1,
RHGR,6.75,8,-10.35,250315SPRDM,15,3,25,SPRDM,DM,SPR,3/15/25,14,1,
RHGR,6.75,8,-10.05,250315SPRDM,15,3,25,SPRDM,DM,SPR,3/15/25,14,1,
RHGR,6.75,8,-9.67,250315SPRDM,15,3,25,SPRDM,DM,SPR,3/15/25,14,1,
RHGR,6.75,8,-9.37,250315SPRDM,15,3,25,SPRDM,DM,SPR,3/15/25,14,1,
RHGR,6.75,8,-9.10,250315SPRDM,15,3,25,SPRDM,DM,SPR,3/15/25,14,1,
RHGR,6.75,16,-11.66,250321SPRDM,21,3,25,SPRDM,DM,SPR,3/21/25,20,1,
RHGR,6.75,16,-11.28,250321SPRDM,21,3,25,SPRDM,DM,SPR,3/21/25,20,1,
RHGR,6.75,16,-11.04,250321SPRDM,21,3,25,SPRDM,DM,SPR,3/21/25,20,1,
RHGR,6.75,16,-10.88,250321SPRDM,21,3,25,SPRDM,DM,SPR,3/21/25,20,1,
RHGR,6.75,16,-10.36,250321SPRDM,21,3,25,SPRDM,DM,SPR,3/21/25,20,1,
RHGR,6.75,16,-10.11,250321SPRDM,21,3,25,SPRDM,DM,SPR,3/21/25,20,1,
RHGR,6.75,16,-9.93,250321SPRDM,21,3,25,SPRDM,DM,SPR,3/21/25,20,1,
RHGR,6.75,16,-9.79,250321SPRDM,21,3,25,SPRDM,DM,SPR,3/21/25,20,1,
RHGR,6.75,16,-9.61,250321SPRDM,21,3,25,SPRDM,DM,SPR,3/21/25,20,1,
RHGR,6.75,16,-8.37,250321SPRDM,21,3,25,SPRDM,DM,SPR,3/21/25,20,1,
CHCA,9,17,-30.09,250301SPRDM,1,3,25,SPRDM,DM,SPR,3/2/25,1,1,
CHCA,9,17,-29.01,250301SPRDM,1,3,25,SPRDM,DM,SPR,3/2/25,1,1,
CHCA,9,17,-28.28,250301SPRDM,1,3,25,SPRDM,DM,SPR,3/2/25,1,1,
CHCA,9,17,-27.02,250301SPRDM,1,3,25,SPRDM,DM,SPR,3/2/25,1,1,
CHCA,9,17,-25.94,250301SPRDM,1,3,25,SPRDM,DM,SPR,3/1/25,0,1,
CHCA,9,17,-25.50,250301SPRDM,1,3,25,SPRDM,DM,SPR,3/2/25,1,1,
CHCA,9,17,-23.48,250301SPRDM,1,3,25,SPRDM,DM,SPR,3/1/25,0,1,
CHCA,9,17,-23.43,250301SPRDM,1,3,25,SPRDM,DM,SPR,3/2/25,1,1,
CHCA,9,17,-20.25,250301SPRDM,1,3,25,SPRDM,DM,SPR,3/1/25,0,1,
CHCA,9,17,-20.00,250301SPRDM,1,3,25,SPRDM,DM,SPR,3/1/25,0,1,
CHCA,9,17,-14.33,250301SPRDM,1,3,25,SPRDM,DM,SPR,3/1/25,0,1,
CHCA,9,17,-22.36,250302SPRDM,2,3,25,SPRDM,DM,SPR,3/2/25,1,1,
CHCA,9,10,-19.28,250302SPRDM,2,3,25,SPRDM,DM,SPR,3/2/25,1,1,
CHCA,9,10,-16.87,250302SPRDM,2,3,25,SPRDM,DM,SPR,3/2/25,1,1,
CHCA,9,10,-13.81,250302SPRDM,2,3,25,SPRDM,DM,SPR,3/2/25,1,1,
CHCA,9,10,-12.33,250302SPRDM,2,3,25,SPRDM,DM,SPR,3/2/25,1,1,
CHCA,9,10,-19.26,250306SPRDM,6,3,25,SPRDM,DM,SPR,3/6/25,5,1,
CHCA,9,10,-18.38,250306SPRDM,6,3,25,SPRDM,DM,SPR,3/6/25,5,1,
CHCA,9,10,-17.20,250306SPRDM,6,3,25,SPRDM,DM,SPR,3/6/25,5,1,
CHCA,9,10,-15.61,250306SPRDM,6,3,25,SPRDM,DM,SPR,3/6/25,5,1,
CHCA,9,10,-15.59,250306SPRDM,6,3,25,SPRDM,DM,SPR,3/6/25,5,1,
CHCA,9,10,-13.76,250306SPRDM,6,3,25,SPRDM,DM,SPR,3/6/25,5,1,
LALA,9,17,-19.50,250306SPRDM,6,3,25,SPRDM,DM,SPR,3/6/25,5,0,
LALA,9,10,-19.40,250306SPRDM,6,3,25,SPRDM,DM,SPR,3/6/25,5,0,
LALA,9,10,-19.02,250306SPRDM,6,3,25,SPRDM,DM,SPR,3/6/25,5,0,
LALA,9,10,-17.79,250306SPRDM,6,3,25,SPRDM,DM,SPR,3/6/25,5,0,
LALA,9,17,-17.70,250306SPRDM,6,3,25,SPRDM,DM,SPR,3/6/25,5,0,
LALA,9,10,-16.83,250306SPRDM,6,3,25,SPRDM,DM,SPR,3/6/25,5,0,
LALA,9,17,-16.30,250306SPRDM,6,3,25,SPRDM,DM,SPR,3/6/25,5,0,
LALA,9,17,-15.10,250306SPRDM,6,3,25,SPRDM,DM,SPR,3/6/25,5,0,
LALA,9,17,-13.45,250306SPRDM,6,3,25,SPRDM,DM,SPR,3/6/25,5,0,
LALA,9,10,-12.81,250306SPRDM,6,3,25,SPRDM,DM,SPR,3/6/25,5,0,
LALA,9,17,-12.46,250306SPRDM,6,3,25,SPRDM,DM,SPR,3/6/25,5,0,
LALA,9,17,-11.70,250306SPRDM,6,3,25,SPRDM,DM,SPR,3/6/25,5,0,
LALA,9,17,-10.82,250306SPRDM,6,3,25,SPRDM,DM,SPR,3/6/25,5,0,
LALA,9,10,-10.59,250306SPRDM,6,3,25,SPRDM,DM,SPR,3/6/25,5,0,
LALA,9,17,-10.04,250306SPRDM,6,3,25,SPRDM,DM,SPR,3/6/25,5,0,
LALA,9,17,-8.48,250306SPRDM,6,3,25,SPRDM,DM,SPR,3/6/25,5,0,
LALA,-2.25,7,-23.47,250301SPRDM,1,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,-2.25,7,-22.83,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,-2.25,21,-22.50,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,-2.25,21,-21.46,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,-2.25,7,-20.06,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,-2.25,7,-20.04,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,-2.25,21,-19.66,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,-2.25,7,-19.40,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,-2.25,7,-19.37,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,-2.25,7,-18.88,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,-2.25,21,-18.65,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,-2.25,21,-18.23,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,-2.25,21,-18.08,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,-2.25,21,-17.71,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,-2.25,7,-17.04,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,-2.25,21,-16.68,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,-2.25,7,-16.58,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,-2.25,7,-16.19,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,-2.25,7,-16.17,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,-2.25,7,-15.56,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,-2.25,21,-14.52,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,-2.25,21,-13.83,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,-2.25,21,-13.56,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,-2.25,21,-13.54,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,-2.25,21,-13.36,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,-2.25,21,-13.15,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,-2.25,21,-12.00,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,-2.25,7,-11.97,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,-2.25,7,-11.77,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,-2.25,21,-11.29,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,-2.25,7,-10.93,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,-2.25,21,-10.54,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,-2.25,7,-10.18,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,-2.25,21,-10.08,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,-2.25,7,-9.33,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,-2.25,21,-8.88,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,-2.25,21,-8.53,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,-2.25,7,-8.46,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,-2.25,7,-8.21,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,-2.25,21,-7.99,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,-2.25,21,-7.97,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,-2.25,7,-7.80,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,-2.25,7,-7.78,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,-2.25,7,-6.92,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,-2.25,7,-6.77,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,-2.25,7,-6.65,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,0,19,-26.77,250301SPRDM,1,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,0,19,-25.01,250301SPRDM,1,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,0,19,-24.71,250301SPRDM,1,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,0,19,-24.27,250301SPRDM,1,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,0,19,-23.97,250301SPRDM,1,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,0,19,-22.23,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,0,6,-20.73,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,0,6,-20.50,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,0,6,-20.27,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,0,19,-20.27,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,0,6,-19.33,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,0,6,-19.30,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,0,6,-18.19,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,0,6,-16.95,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,0,6,-16.93,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,0,6,-13.77,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,0,6,-13.32,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,0,6,-12.89,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,0,6,-12.72,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,0,6,-12.52,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,0,6,-12.50,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,0,6,-11.82,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,0,6,-11.45,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,0,6,-11.25,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,0,6,-11.23,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,0,6,-7.59,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
LALA,0,6,-6.57,250307SPRDM,7,3,25,SPRDM,DM,SPR,3/7/25,6,0,
